uid;source;target;weight;timestamp
2675;UNLOCK,/lobcder/dav/dare/pocAS/hippo.1381913551.56.log;OPTIONS,/lobcder/dav;9;2013-10-16 11:48:50
2684;PUT,/lobcder/dav/dare/pocAS/hippo.1381913551.56.log;LOCK,/lobcder/dav/dare/pocAS/hippo.1381913551.56.log;22;2013-10-16 12:59:11
2685;UNLOCK,/lobcder/dav/dare/pocAS/hippo.1381913551.56.log;LOCK,/lobcder/dav/dare/pocAS/hippo.1381913551.56.log;12;2013-10-16 12:36:49
2711;LOCK,/lobcder/dav/dare/pocAS/hippo.1381913551.56.log;PROPFIND,/lobcder/dav/dare/pocAS;22;2013-10-16 14:00:27
2752;LOCK,/lobcder/dav/dare/pocAS/hippo.1381913551.56.log;PROPFIND,/lobcder/dav/dare/pocAS/hippo.1381913551.56.log;183;2013-10-16 14:06:52
2753;PROPFIND,/lobcder/dav/dare/pocAS/hippo.1381913551.56.log;PROPFIND,/lobcder/dav;183;2013-10-16 14:07:10
2776;PROPFIND,/lobcder/dav;OPTIONS,/lobcder/dav/STH/ReviewDemo;5;2013-10-17 02:55:44
2777;OPTIONS,/lobcder/dav/STH/ReviewDemo;OPTIONS,/lobcder/dav/STH/ReviewDemo;8;2013-10-17 02:55:46
2778;OPTIONS,/lobcder/dav/STH/ReviewDemo;PROPFIND,/lobcder/dav/STH/ReviewDemo;20;2013-10-17 02:56:28
2779;PROPFIND,/lobcder/dav/STH/ReviewDemo;PROPFIND,/lobcder/dav/STH/ReviewDemo;20;2013-10-17 02:56:28
2780;PROPFIND,/lobcder/dav/STH/ReviewDemo;PUT,/lobcder/dav/STH/ReviewDemo/NWoZK3kTsExUV00Ywo1G5jlUKKs=.dcm;10;2013-10-17 02:56:27
2781;PUT,/lobcder/dav/STH/ReviewDemo/NWoZK3kTsExUV00Ywo1G5jlUKKs=.dcm;PROPFIND,/lobcder/dav/STH/ReviewDemo;10;2013-10-17 02:56:27
2782;PROPFIND,/lobcder/dav/STH/ReviewDemo;PROPFIND,/lobcder/dav/STH/ReviewDemo/NWoZK3kTsExUV00Ywo1G5jlUKKs=.dcm;10;2013-10-17 02:56:28
2783;PROPFIND,/lobcder/dav/STH/ReviewDemo/NWoZK3kTsExUV00Ywo1G5jlUKKs=.dcm;OPTIONS,/lobcder/dav/STH/ReviewDemo;10;2013-10-17 02:56:28
2784;PROPFIND,/lobcder/dav/STH/ReviewDemo;PUT,/lobcder/dav/STH/ReviewDemo/2kuSN7rMzfGcB2DKt67EqDWQELA=.dcm;10;2013-10-17 02:56:31
2785;PUT,/lobcder/dav/STH/ReviewDemo/2kuSN7rMzfGcB2DKt67EqDWQELA=.dcm;PROPFIND,/lobcder/dav/STH/ReviewDemo;10;2013-10-17 02:56:31
2786;PROPFIND,/lobcder/dav/STH/ReviewDemo;PROPFIND,/lobcder/dav/STH/ReviewDemo/2kuSN7rMzfGcB2DKt67EqDWQELA=.dcm;10;2013-10-17 02:56:31
2787;PROPFIND,/lobcder/dav/STH/ReviewDemo/2kuSN7rMzfGcB2DKt67EqDWQELA=.dcm;PROPFIND,/lobcder/dav;5;2013-10-17 04:05:22
2788;PROPFIND,/lobcder/dav/STH/ReviewDemo/2kuSN7rMzfGcB2DKt67EqDWQELA=.dcm;OPTIONS,/lobcder/dav/STH/ReviewDemo;5;2013-10-17 02:56:25
2809;PROPFIND,/lobcder/dav/deb_test;OPTIONS,/lobcder/dav;5;2014-01-15 10:06:35
3027;PROPFIND,/lobcder/dav/8d082f00-f499-483f-beab-6acc2e552399;PROPFIND,/lobcder/dav/8d082f00-f499-483f-beab-6acc2e552399;8;2013-10-25 17:32:16
3110;PUT,/lobcder/dav/aneurist/Geometry%20Descriptors_OutputDescriptors.gmi;LOCK,/lobcder/dav/aneurist/Geometry%20Descriptors_OutputDescriptors.xml;7;2013-12-02 15:30:08
3135;GET,/lobcder/dav/aneurist/RingCut_outputSurfaceMesh.vtk;OPTIONS,/lobcder/dav;14;2013-12-11 14:22:09
3285;PROPFIND,/lobcder/dav/STH;PROPFIND,/lobcder/dav/Tutorial;6;2014-01-16 13:16:04
3312;PROPFIND,/lobcder/dav/skoulouz;GET,/lobcder/dav/skoulouz/the-intellegent-robot-hal-9000.jpg;5;2013-11-08 18:24:38
3320;PROPFIND,/lobcder/dav/skoulouz;PROPFIND,/lobcder/dav/skoulouz/dir;6;2013-11-20 16:06:49
3383;PROPFIND,/lobcder/dav/aneurysm;PROPFIND,/lobcder/dav/danstest;5;2014-01-13 16:24:48
3395;HEAD,/lobcder/dav;HEAD,/lobcder/dav;18;2014-01-14 14:27:26
3547;PUT,/lobcder/dav/testResourceId/file1;GET,/lobcder/dav/testResourceId/file1;32;2014-01-14 14:10:24
3548;GET,/lobcder/dav/testResourceId/file1;GET,/lobcder/dav/testResourceId/file1;32;2014-01-14 14:10:24
3549;GET,/lobcder/dav/testResourceId/file1;DELETE,/lobcder/dav/testResourceId;30;2014-01-14 14:10:24
3695;PROPFIND,/lobcder/dav/skoulouz/DIR;DELETE,/lobcder/dav/skoulouz/DIR;5;2013-11-20 16:17:13
3896;PROPFIND,/lobcder/dav;PROPFIND,/lobcder/dav/home;5;2014-01-09 00:57:28
3904;PROPFIND,/lobcder/dav/deb_test;PROPFIND,/lobcder/dav/deleteDir;18;2014-01-16 13:16:04
3909;PROPFIND,/lobcder/dav/dare/pocAS/testRun/131010;PROPFIND,/lobcder/dav/DDDD;13;2013-12-16 11:40:20
4215;PROPFIND,/lobcder/dav/aneurysm/aneurist;PROPFIND,/lobcder/dav/danstest;12;2013-12-16 11:40:19
4216;PROPFIND,/lobcder/dav/DDDD;PROPFIND,/lobcder/dav/deb_test;17;2014-01-16 13:16:04
4217;PROPFIND,/lobcder/dav/deleteDir;PROPFIND,/lobcder/dav/DRS%20Rulesets;17;2014-01-16 13:16:04
4218;PROPFIND,/lobcder/dav/DRS%20Rulesets;PROPFIND,/lobcder/dav/folder;17;2014-01-16 13:16:04
4219;PROPFIND,/lobcder/dav/folder;PROPFIND,/lobcder/dav/home;17;2014-01-16 13:16:04
4220;PROPFIND,/lobcder/dav/home;PROPFIND,/lobcder/dav/kstyrc;17;2014-01-16 13:16:04
4221;PROPFIND,/lobcder/dav/kstyrc/kstyrc-subdir;PROPFIND,/lobcder/dav/Literature%20Mining%20Abstracts;12;2013-12-16 11:40:21
4222;PROPFIND,/lobcder/dav/Literature%20Mining%20Abstracts;PROPFIND,/lobcder/dav/mesh;17;2014-01-16 13:16:04
4223;PROPFIND,/lobcder/dav/mesh;PROPFIND,/lobcder/dav/mktest;17;2014-01-16 13:16:04
4224;PROPFIND,/lobcder/dav/mktest;PROPFIND,/lobcder/dav/pn_test;17;2014-01-16 13:16:04
4225;PROPFIND,/lobcder/dav/pn_test;PROPFIND,/lobcder/dav/skoulouz;17;2014-01-16 13:16:04
4226;PROPFIND,/lobcder/dav/skoulouz/16workers_600k_1024Users/images;PROPFIND,/lobcder/dav/skoulouz/1workers_600k_1024Users;12;2013-12-16 11:40:23
4227;PROPFIND,/lobcder/dav/skoulouz/1workers_600k_1024Users/gnuplot_scripts;PROPFIND,/lobcder/dav/skoulouz/20130715-2036-1024Users_2;12;2013-12-16 11:40:24
4228;PROPFIND,/lobcder/dav/skoulouz/20130715-2036-1024Users_2/gnuplot_scripts;PROPFIND,/lobcder/dav/skoulouz/Documents;12;2013-12-16 11:40:25
4229;PROPFIND,/lobcder/dav/skoulouz/Documents/datasets/BodyParts3D_2.0_obj_99_VTK;PROPFIND,/lobcder/dav/STH;11;2013-12-13 00:39:54
4232;PROPFIND,/lobcder/dav/Tutorial;PROPFIND,/lobcder/dav/vtk;17;2014-01-16 13:16:04
4235;PROPFIND,/lobcder/dav;PROPFIND,/lobcder/dav/STH/UploadTest;10;2013-12-16 11:40:50
4237;PROPFIND,/lobcder/dav/STH/STHAneuristImages/1.4.0.8.3.140742.2580222982.14954057072525.5731148696/1.4.0.8.3.140742.2580222982.14954057072525.5731150696.1;PROPFIND,/lobcder/dav/STH/UploadTest;11;2013-12-16 11:40:38
4238;PROPFIND,/lobcder/dav/STH/UploadTest;PROPFIND,/lobcder/dav/Tutorial;12;2013-12-16 11:40:38
4240;OPTIONS,/lobcder/dav/STH/UploadTest;PROPFIND,/lobcder/dav/STH/UploadTest;107;2013-12-16 11:53:59
4241;PROPFIND,/lobcder/dav/STH/UploadTest;PROPFIND,/lobcder/dav/STH/UploadTest;131;2013-12-16 11:53:59
4244;PROPFIND,/lobcder/dav/STH/UploadTest;OPTIONS,/lobcder/dav/STH/UploadTest;11;2013-12-13 00:41:29
4245;OPTIONS,/lobcder/dav/STH/UploadTest;OPTIONS,/lobcder/dav/STH/UploadTest;9;2013-12-12 16:59:20
4246;PROPFIND,/lobcder/dav/STH/UploadTest;PUT,/lobcder/dav/STH/UploadTest/0001_0100.avi;9;2013-12-16 11:53:14
4248;PROPFIND,/lobcder/dav/STH/UploadTest;PUT,/lobcder/dav/STH/UploadTest/0001_0100.gif;20;2013-12-16 11:53:38
4250;PROPFIND,/lobcder/dav/STH/UploadTest;PUT,/lobcder/dav/STH/UploadTest/3328.blend;13;2013-12-16 11:53:42
4252;PROPFIND,/lobcder/dav/STH/UploadTest;PUT,/lobcder/dav/STH/UploadTest/4376.blend;13;2013-12-16 11:53:55
4254;PROPFIND,/lobcder/dav/STH/UploadTest;PUT,/lobcder/dav/STH/UploadTest/764.blend;14;2013-12-16 11:53:56
4256;PROPFIND,/lobcder/dav/STH/UploadTest;PUT,/lobcder/dav/STH/UploadTest/quit.blend;14;2013-12-16 11:53:57
4258;PROPFIND,/lobcder/dav/STH/UploadTest;PUT,/lobcder/dav/STH/UploadTest/S_I_gimped.psd;15;2013-12-16 11:53:58
4261;PUT,/lobcder/dav/STH/UploadTest/3328.blend;PROPFIND,/lobcder/dav/STH/UploadTest;11;2013-12-13 00:42:22
4262;PROPFIND,/lobcder/dav/STH/UploadTest;PROPFIND,/lobcder/dav/STH/UploadTest/3328.blend;11;2013-12-13 00:42:22
4263;PROPFIND,/lobcder/dav/STH/UploadTest/3328.blend;OPTIONS,/lobcder/dav/STH/UploadTest;11;2013-12-13 00:42:22
4264;PUT,/lobcder/dav/STH/UploadTest/quit.blend;PROPFIND,/lobcder/dav/STH/UploadTest;12;2013-12-13 00:42:30
4265;PROPFIND,/lobcder/dav/STH/UploadTest;PROPFIND,/lobcder/dav/STH/UploadTest/quit.blend;12;2013-12-13 00:42:30
4266;PROPFIND,/lobcder/dav/STH/UploadTest/quit.blend;OPTIONS,/lobcder/dav/STH/UploadTest;11;2013-12-13 00:42:30
4267;PROPFIND,/lobcder/dav/STH/UploadTest;PUT,/lobcder/dav/STH/UploadTest/_C__gimped.psd;16;2013-12-16 11:53:59
4271;PUT,/lobcder/dav/STH/UploadTest/_C__gimped.psd;PROPFIND,/lobcder/dav/STH/UploadTest;14;2013-12-13 00:42:38
4272;PROPFIND,/lobcder/dav/STH/UploadTest;PROPFIND,/lobcder/dav/STH/ReviewDemo;6;2013-12-16 11:43:43
4273;PROPFIND,/lobcder/dav/STH/ReviewDemo;PROPFIND,/lobcder/dav/STH/UploadTest;6;2013-12-16 11:43:45
4278;PUT,/lobcder/dav/STH/UploadTest/0001_0100.gif;PROPFIND,/lobcder/dav/STH/UploadTest;17;2013-12-13 00:42:17
4279;PROPFIND,/lobcder/dav/STH/UploadTest;PROPFIND,/lobcder/dav/STH/STHAneuristImages;5;2013-12-12 16:15:05
4281;PUT,/lobcder/dav/STH/UploadTest/764.blend;PROPFIND,/lobcder/dav/STH/UploadTest;11;2013-12-13 00:42:27
4282;PROPFIND,/lobcder/dav/STH/UploadTest;PROPFIND,/lobcder/dav/STH/UploadTest/764.blend;11;2013-12-13 00:42:27
4284;PUT,/lobcder/dav/STH/UploadTest/S_I_gimped.psd;PROPFIND,/lobcder/dav/STH/UploadTest;12;2013-12-13 00:42:34
4288;PROPFIND,/lobcder/dav/STH/UploadTest;PROPFIND,/lobcder/dav/STH/UploadTest/0001_0100.gif;13;2013-12-13 00:42:18
4290;PUT,/lobcder/dav/STH/UploadTest/0001_0100.avi;PROPFIND,/lobcder/dav/STH/UploadTest;6;2013-12-13 00:42:08
4291;PROPFIND,/lobcder/dav/STH/UploadTest;PROPFIND,/lobcder/dav/STH/UploadTest/0001_0100.avi;6;2013-12-13 00:42:08
4293;PROPFIND,/lobcder/dav/STH/UploadTest;PROPFIND,/lobcder/dav/STH/UploadTest/_C__gimped.psd;11;2013-12-13 00:42:38
4308;PROPFIND,/lobcder/dav/STH/UploadTest/0001_0100.gif;OPTIONS,/lobcder/dav/STH/UploadTest;10;2013-12-13 00:42:18
4309;PUT,/lobcder/dav/STH/UploadTest/4376.blend;PROPFIND,/lobcder/dav/STH/UploadTest;10;2013-12-13 00:42:24
4310;PROPFIND,/lobcder/dav/STH/UploadTest;PROPFIND,/lobcder/dav/STH/UploadTest/4376.blend;10;2013-12-13 00:42:25
4311;PROPFIND,/lobcder/dav/STH/UploadTest/4376.blend;OPTIONS,/lobcder/dav/STH/UploadTest;10;2013-12-13 00:42:25
4312;PROPFIND,/lobcder/dav/STH/UploadTest/764.blend;OPTIONS,/lobcder/dav/STH/UploadTest;10;2013-12-13 00:42:27
4313;PROPFIND,/lobcder/dav/STH/UploadTest;PROPFIND,/lobcder/dav/STH/UploadTest/S_I_gimped.psd;10;2013-12-13 00:42:34
4314;PROPFIND,/lobcder/dav/STH/UploadTest/S_I_gimped.psd;OPTIONS,/lobcder/dav/STH/UploadTest;10;2013-12-13 00:42:34
4461;OPTIONS,/lobcder/dav;GET,/lobcder/dav;8;2014-01-14 21:39:56
4463;MKCOL,/lobcder/dav/deleteme;DELETE,/lobcder/dav/deleteme;97;2014-01-16 00:00:01
4464;DELETE,/lobcder/dav/deleteme;OPTIONS,/lobcder/dav;6;2014-01-16 00:00:30
4469;DELETE,/lobcder/dav/deleteme;MKCOL,/lobcder/dav/deleteme;86;2014-01-13 00:00:01
4472;DELETE,/lobcder/dav/deleteme;PROPFIND,/lobcder/dav;5;2014-01-08 21:28:36
4518;PROPFIND,/lobcder/dav/dare;PROPFIND,/lobcder/dav/DDDD;5;2014-01-16 13:16:04
4519;PROPFIND,/lobcder/dav/kstyrc;PROPFIND,/lobcder/dav/Literature%20Mining%20Abstracts;5;2014-01-16 13:16:04
4648;PUT,/lobcder/dav/skoulouz/arch.tar;PUT,/lobcder/dav/skoulouz/arch.tar;6;2014-01-14 15:24:51
4651;PUT,/lobcder/dav/skoulouz/output1.dat;PUT,/lobcder/dav/skoulouz/output2.dat;13;2014-01-14 15:33:28
4652;PUT,/lobcder/dav/skoulouz/output2.dat;PUT,/lobcder/dav/skoulouz/output3.dat;13;2014-01-14 15:32:57
4653;PUT,/lobcder/dav/skoulouz/output3.dat;PUT,/lobcder/dav/skoulouz/output4.dat;11;2014-01-14 15:30:55
4654;PUT,/lobcder/dav/skoulouz/output4.dat;PUT,/lobcder/dav/skoulouz/output5.dat;13;2014-01-14 15:33:19
4655;PUT,/lobcder/dav/skoulouz/output5.dat;PUT,/lobcder/dav/skoulouz/output1.dat;13;2014-01-14 15:33:13
4680;PROPFIND,/lobcder/dav/skoulouz/arch.tar;GET,/lobcder/dav/skoulouz/arch.tar;14;2014-01-14 16:23:19
4681;GET,/lobcder/dav/skoulouz/arch.tar;PROPFIND,/lobcder/dav/skoulouz/arch.tar;10;2014-01-14 16:23:05
4687;PROPFIND,/lobcder/dav/skoulouz/dir;GET,/lobcder/dav/skoulouz/dir/output3.dat;13;2014-01-14 16:26:23
4688;GET,/lobcder/dav/skoulouz/dir/output3.dat;PROPFIND,/lobcder/dav/skoulouz/dir;9;2014-01-14 14:36:19
4742;PROPFIND,/lobcder/dav/skoulouz/dir;GET,/lobcder/dav/skoulouz/dir/output1.dat;14;2014-01-14 16:26:01
4743;GET,/lobcder/dav/skoulouz/dir/output1.dat;GET,/lobcder/dav/skoulouz/dir/output2.dat;14;2014-01-14 16:26:01
4744;GET,/lobcder/dav/skoulouz/dir/output2.dat;GET,/lobcder/dav/skoulouz/dir/output3.dat;11;2014-01-14 16:25:50
4745;GET,/lobcder/dav/skoulouz/dir/output3.dat;GET,/lobcder/dav/skoulouz/dir/output4.dat;11;2014-01-14 16:26:23
4746;GET,/lobcder/dav/skoulouz/dir/output4.dat;GET,/lobcder/dav/skoulouz/dir/output5.dat;14;2014-01-14 16:25:38
4747;GET,/lobcder/dav/skoulouz/dir/output5.dat;PROPFIND,/lobcder/dav/skoulouz/dir;13;2014-01-14 16:26:04
4814;PROPFIND,/lobcder/dav/skoulouz/downloadStats.csv;PROPFIND,/lobcder/dav/skoulouz/downloadStats.csv.png;5;2014-01-14 16:50:38
4815;PROPFIND,/lobcder/dav/skoulouz/downloadStats.csv.png;PROPFIND,/lobcder/dav/skoulouz/downloadStats.csv;5;2014-01-14 16:50:38
4916;PROPFIND,/lobcder/dav/a57851cb-25a8-4ffe-b9c4-269d759d20c5;PROPFIND,/lobcder/dav/a57851cb-25a8-4ffe-b9c4-269d759d20c5;6;2014-01-15 14:28:39
